full_var_info,measure_type,retrieval_practice,change_direction,condition,prop,actual_net,actual_pair
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,k,pair_721
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.21428571428571427,d,pair_259
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.07692307692307693,k,pair_721
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5714285714285714,d,pair_259
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.38461538461538464,k,pair_721
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,d,pair_260
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.625,k,pair_722
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,d,pair_260
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,k,pair_722
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.07142857142857142,d,pair_260
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2857142857142857,k,pair_722
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.6428571428571429,d,pair_260
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.42857142857142855,k,pair_722
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,d,pair_261
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,k,pair_723
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,d,pair_261
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,k,pair_723
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.26666666666666666,d,pair_261
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,k,pair_723
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.26666666666666666,d,pair_261
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3125,k,pair_723
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,d,pair_262
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,k,pair_724
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.2857142857142857,d,pair_262
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,k,pair_724
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,d,pair_262
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.15384615384615385,k,pair_724
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3125,d,pair_262
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.38461538461538464,k,pair_724
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,d,pair_263
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,k,pair_725
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.2857142857142857,d,pair_263
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,k,pair_725
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.25,d,pair_263
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,k,pair_725
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.375,d,pair_263
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.13333333333333333,k,pair_725
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,d,pair_264
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,k,pair_726
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,d,pair_264
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,k,pair_726
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.25,d,pair_264
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,k,pair_726
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.1875,d,pair_264
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.15384615384615385,k,pair_726
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.14285714285714285,e,pair_265
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,l,pair_727
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,e,pair_265
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,l,pair_727
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.125,e,pair_265
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.13333333333333333,l,pair_727
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.1875,e,pair_265
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4,l,pair_727
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,e,pair_266
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,l,pair_728
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.2857142857142857,e,pair_266
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.5,l,pair_728
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.2,e,pair_266
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,l,pair_728
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.26666666666666666,e,pair_266
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.35714285714285715,l,pair_728
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.625,e,pair_267
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,l,pair_729
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,e,pair_267
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,l,pair_729
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,e,pair_267
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.15384615384615385,l,pair_729
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4,e,pair_267
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3076923076923077,l,pair_729
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,e,pair_268
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,l,pair_730
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,e,pair_268
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,l,pair_730
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,e,pair_268
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,l,pair_730
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5333333333333333,e,pair_268
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2,l,pair_730
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,e,pair_269
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,l,pair_731
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,e,pair_269
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,l,pair_731
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,e,pair_269
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.14285714285714285,l,pair_731
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4666666666666667,e,pair_269
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.35714285714285715,l,pair_731
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.8571428571428571,e,pair_270
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,l,pair_732
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,e,pair_270
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,l,pair_732
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,e,pair_270
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,l,pair_732
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.6666666666666666,e,pair_270
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.26666666666666666,l,pair_732
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,e,pair_271
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,l,pair_733
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,e,pair_271
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,l,pair_733
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,e,pair_271
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,l,pair_733
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.26666666666666666,e,pair_271
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4166666666666667,l,pair_733
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,e,pair_272
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,l,pair_734
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,e,pair_272
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,l,pair_734
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,e,pair_272
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0,l,pair_734
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.26666666666666666,e,pair_272
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.45454545454545453,l,pair_734
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.7142857142857143,e,pair_273
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,l,pair_735
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,e,pair_273
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,l,pair_735
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,e,pair_273
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,l,pair_735
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4666666666666667,e,pair_273
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4166666666666667,l,pair_735
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,e,pair_274
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,l,pair_736
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,e,pair_274
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,l,pair_736
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,e,pair_274
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.14285714285714285,l,pair_736
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.8,e,pair_274
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.21428571428571427,l,pair_736
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,e,pair_275
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,l,pair_737
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,e,pair_275
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,l,pair_737
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,e,pair_275
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.08333333333333333,l,pair_737
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.6,e,pair_275
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.16666666666666666,l,pair_737
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.125,e,pair_276
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,l,pair_738
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,e,pair_276
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,l,pair_738
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,e,pair_276
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.23076923076923078,l,pair_738
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5333333333333333,e,pair_276
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5384615384615384,l,pair_738
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,e,pair_277
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,l,pair_739
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,e,pair_277
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,l,pair_739
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.26666666666666666,e,pair_277
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.16666666666666666,l,pair_739
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5333333333333333,e,pair_277
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5833333333333334,l,pair_739
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,e,pair_278
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,l,pair_740
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,e,pair_278
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,l,pair_740
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.3333333333333333,e,pair_278
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.16666666666666666,l,pair_740
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,e,pair_278
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4166666666666667,l,pair_740
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,e,pair_279
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,l,pair_741
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,e,pair_279
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.625,l,pair_741
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.25,e,pair_279
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.38461538461538464,l,pair_741
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4375,e,pair_279
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.6153846153846154,l,pair_741
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.125,e,pair_280
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,l,pair_742
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,e,pair_280
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,l,pair_742
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.125,e,pair_280
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.07142857142857142,l,pair_742
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.625,e,pair_280
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.42857142857142855,l,pair_742
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.125,e,pair_281
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,l,pair_743
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,e,pair_281
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.5,l,pair_743
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.1875,e,pair_281
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.07692307692307693,l,pair_743
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5,e,pair_281
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.38461538461538464,l,pair_743
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,e,pair_282
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,l,pair_744
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,e,pair_282
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.5,l,pair_744
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,e,pair_282
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.4375,l,pair_744
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,e,pair_282
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5625,l,pair_744
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,e,pair_283
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,l,pair_745
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.375,e,pair_283
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,l,pair_745
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.35714285714285715,e,pair_283
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.125,l,pair_745
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.14285714285714285,e,pair_283
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3125,l,pair_745
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,e,pair_284
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,l,pair_746
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,e,pair_284
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.5,l,pair_746
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.21428571428571427,e,pair_284
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.1875,l,pair_746
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.14285714285714285,e,pair_284
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3125,l,pair_746
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,e,pair_285
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,l,pair_747
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,e,pair_285
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,l,pair_747
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.21428571428571427,e,pair_285
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.125,l,pair_747
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.2857142857142857,e,pair_285
